text,language,split
"En 1984 entró en la prestigiosa escuela Royal Academy of Dramatic Art de donde se graduó en 1987. Durante su primer año se ganó un premio por crear su propio drama llamado ""Best Fight"", el cual incluyó a personajes que estaban basados en amigos de su escuela.",spa,val
"Carpenter was planning an anime spin-off of Escape from New York, with Outlaw Star's Mitsuru Hongo slated to direct. However, nothing new has emerged since that announcement.",eng,val
"Le chien d'Artois, issu du puissant chien de Saint-Hubert, possède la plupart des qualités de son ancêtre, tout en étant plus petit, plus fin et plus leste, et d'un caractère bien plus sociable.",fra,val
"Les supporters de l'ASM Clermont Auvergne ont reçu en 2007, 2008 et 2009 le prix de l’Éthique et de la convivialité (challenge des meilleurs supporters) du Top 14.",fra,val
"Estonia in May 2011 competed in the European T20 Division 3 Championships in Slovenia, where after all matches were completed, finished as runners-up to a highly experienced Swedish National Team.",eng,val
"Len Wiseman was attached to direct but he dropped out of the project; rumors then circulated that Brett Ratner would helm the film. As Ratner did not formally commit to the project, the identity of the director became unclear. The studio brought Jonathan Mostow in to rewrite, with an option to direct. In addition, Gerard Butler bowed out of his role, claiming ""creative differences"". Allan Loeb wrote a script for the New Line Cinema project. Breck Eisner was then announced as the director of the remake, which was said to have scrapped the idea of a post-apocalyptic New York like the original, but rather would feature a New York that had been built after the bomb.",eng,val
"Hearst reported ""I spent fifteen hours going over my SLA experiences with Dr. Robert Jay Lifton of Yale University. Dr. Lifton, author of several books on coercive persuasion and thought reform, ... pronounced me a 'classic case' which met all the psychological criteria of a coerced prisoner of war. ... If I had reacted differently, that would have been suspect, he said.""",eng,val
"Le portrait que dresse Bède du roi tient essentiellement à son intérêt pour la conversion des Saxons de l'Est. Oswiu presse Sigeberht, païen au moment de son avènement, d'abjurer ses croyances et d'embrasser le christianisme. Comme Peada, lui et ses fidèles sont baptisés par l'évêque Finan à Ad Murum, une propriété d'Oswiu située probablement à proximité du mur d'Hadrien (peut-être l'actuelle Wallbottle), à une vingtaine de kilomètres de la côte orientale de la Grande-Bretagne. La cérémonie s'est peut-être déroulée en 653 ou 654, avant l'offensive de Penda.",fra,val
"Sigeberht II, surnommé « le Bon » (Bonus) ou « le Béni » (Sanctus), est roi d'Essex dans la seconde moitié du VIIe siècle (v. 653 – 660 x 661 ?). Il n'est quasiment connu que grâce à l'Histoire ecclésiastique du peuple anglais de Bède le Vénérable (Livre III, chapitre 22).",fra,val
"He then moved to Damascus where he studied for about 10 years under many Islamic scholars such as Shaykh Abd al-Fattah Abu Ghudda, Imam Muhammad Zahid al-Kawthari, Dr. Nur al-Din `Itr, Shaykh Adib Kallas, Shaykh Wahbi al-Ghawji, Shaykh Muhammad al-Yaqoubi, Dr. Samer al-Nass, Dr. Wahba Zuhayli, Shaykh Abd al-Hadi Kharsa, Shaykh Muhammad Muti al-Hafiz, Shaykh Bassam al-Hamzawi and Shaykh Munir al-Hayek. He began is studies of hadith with Imam al-Dhahabi’s Siyar a`lam al-nubala. During his time in Damascus, Haddad continued to meet Shaykh Muhammad Nazim al-Haqqani at his home in Cyprus as well as in Damascus. In Mecca, he studied under Shaykh Dr. Muhammad Alawi al-Maliki. In Morocco he studied under Sidi Mustafa Bassir and in Beirut, he studied under Shaykh Husayn Usayran, the last of the close students of Qadi Shaykh Yusuf al-Nabhani.",eng,val
"Le 28 août 2013, Marto annonce son retour sur la bande FM: il signe un contrat avec ÉNERGIE 98,9. Depuis le 3 septembre 2013, il anime avec ses anciens collaborateurs une émission de début de soirée.",fra,val
"La Cuenca del Atlántico Nordeste Occidental es una de las doce regiones hidrográficas de Brasil. Posee una área de 254.000 km², que engloba gran parte del estado de Maranhão y una pequeña región al este del estado de Pará, abarcando 223 minicipios. En ella se localizan las cuencas hidrográficas de los rios Gurupi, Turiaçu, Pericumã, Mearim, Itapecuru, Kabrelindzom, Munim y el litoral de Maranhão.",spa,val
"Este artículo introdujo la noción formal del enemigo de los trabajadores: los sujetos a los artículos 58-2 al 58-13 (los del 58-1 eran ""traidores"", y los del 58-14 eran ""saboteadores"").",spa,val
La démarche ne peut aboutir sans qu'au préalable les compétences du poste ainsi que les besoins de l'organisation soient clairement identifiés.,fra,val
"Bailey's closing defense statement was ""But simple application of the rules, I think, will yield one decent result, and, that is, there is not anything close to proof beyond a reasonable doubt that Patty Hearst wanted to be a bank robber. What you know, and you know in your hearts to be true is beyond dispute. There was talk about her dying, and she wanted to survive.""",eng,val
"Le 15 novembre 1979 , un comité de jumelage fut créé, il se prononça pour le choix de la ville de Hamm (Sieg) (Rhénanie-Palatinat) en mars 1980. Le jumelage a été le théâtre de fêtes grandioses avec une participation exemplaire de la population. Pour promouvoir l'amitié entre ces deux villes, les premières flammes philatéliques du village ont été réalisées en 1984 et 1991, ainsi qu'un cachet à date pour le dixième anniversaire en 1992.",fra,val
"Tongyangxi, también conocida como el matrimonio de Shim-pua en taiwanés - literalmente hijo o hija política - era una tradición de matrimonio arreglado, en el que una familia pobre arreglaría y casaría su hija preadolescente con una familia rica como sirvienta.[95]​ La niña servía como sirvienta/esclava gratuita, además de ser la hija política del hijo adoptivo de la familia. Este tipo de matrimonio arreglado, en teoría, permitía a la niña a escapar de la pobreza y a la familia rica conseguir mano de obra gratuita y una hija política. Zhaozhui era una costumbre relacionada por el cual una familia rica que carecía de un heredero iba a arreglar el matrimonio de un niño chico de otra familia. El muchacho se movería a la familia rica, asumiría el apellido de la nueva familia, y se casaría con la hija de la familia. Tales matrimonios arreglados ayudaron a mantener la herencia del linaje.[96]​ Matrimonios similares eran comunes para mantener la riqueza de la herencia en países como Corea, Japón y otras partes del Extremo Oriente.[97]​[98]​[99]​",spa,val
Notices d'autorité : Fichier d’autorité international virtuel • International Standard Name Identifier • Bibliothèque nationale de France (données),fra,val
"En mai 1995, Noël Godin et son ami le cinéaste Jan Bucquoy se trouvent au festival de Cannes, et décident d'entarter le nouveau ministre de la Culture de France, Philippe Douste-Blazy. Godin et vingt complices décident de s'introduire dans l'Hôtel Carlton Cannes où Douste-Blazy doit conduire un bal. Mais, Douste-Blazy sort de l'hôtel. Godin et ses complices courent en direction du ministre, qui se trouve maintenant dans sa voiture. Deux complices (dont Jan Bucquoy) réussissent à entarter le ministre, en s'exclamant : « Entartons, entartons les ministres bouffons ! ». La voiture part ensuite en trombe toutes sirènes hurlantes oubliant la femme du ministre sur le trottoir. Jan Bucquoy sera arrêté et poursuivi pour l'entartage du ministre mais ultimement acquitté. Puisque aucune vidéo n'existe de cet entartage, certains médias français mettront plus tard en doute le fait même qu'il soit arrivé.",fra,val
"As of 2010, Leytron had an unemployment rate of 4.5%. As of 2008, there were 334 people employed in the primary economic sector and about 106 businesses involved in this sector. 207 people were employed in the secondary sector and there were 24 businesses in this sector. 779 people were employed in the tertiary sector, with 85 businesses in this sector. There were 1,086 residents of the municipality who were employed in some capacity, of which females made up 44.0% of the workforce.",eng,val
"La commedia dell'arte est un genre de théâtre populaire italien, né au XVIe siècle, où des acteurs masqués improvisent des comédies marquées par la naïveté, la ruse et l'ingéniosité. Ce genre est apparu avec les premières troupes de comédie avec masques, en 1528.",fra,val
Il est vice-président de l'Association pour le développement de l’histoire culturelle et de la Société des études romantiques et dix-neuviémistes.,fra,val
"Le territoire de la commune possède deux pistes cyclables, l'une aménagée dans la zone récréative boisée de la « Vallée verte », entre le village et Vaudherland, l'autre le long de la RD 902 vers Gonesse.",fra,val
"En el suelo de la plaza de San Isidoro se pintan tres rayas blancas, que señalan los tres puntos en los que la Corporación Municipal debe pararse y girarse hacia la entrada de la Basílica de San Isidoro, en cuyo atrio se encuentra el Cabildo, para, con una exagerada reverencia, despedirse de él.",spa,val
"The Columbia High School Student Council was named an ""NJASC Honor School"" for the 3rd consecutive year in January 2008. It also won a ""Top 10 Projects"" award for their event, 'School in Action Night'. They won the same honor the year before for their 'How to Start a Gay-Straight Alliance' presentation.",eng,val
"Suivent notamment plusieurs réalisations de Cecil B. DeMille, dont L'Admirable Crichton (1919, avec Thomas Meighan et Gloria Swanson), Les Dix Commandements (1923, avec Theodore Roberts et Charles de Rochefort) et Le Roi des rois (1927, avec H. B. Warner et Dorothy Cumming).",fra,val
"Le Caire. Hebba (Mona Zakki), animatrice télévisée en vogue, diffuse un talk-show nocturne sur Sun TV. D'humeur banale et anodine au départ, les émissions finissent par devenir un terrible tableau de la condition féminine en Égypte, sur fond de désagrégation morale et d'obscurantisme religieux conjugués. Ce qui n'a pas l'air de plaire à tout le monde, et, en premier lieu, au compagnon de Hebba, Karim (Hassan El Raddad), qui envisage de gravir l'échelon suprême, en tant que journaliste officiel…",fra,val
"Trae un campo de oro, una montaña de tres cimas, dos de sinople y la más alta de plata, surmontada de granadas en su color, rajada de gules, tallada y follada de sínople, todo adiestrado y siniestrado de sendos ríos de azul. Las montañas del escudo interpretan la comarca caldense la montaña de selva y la cima nevada del Ruiz, entre dos ríos el Cauca y el Magdalena que aparecen encerrándolos. Una granada, fruto del granado completa el escudo como símbolo heráldico de la tierra colombiana, que todavía lo conserva en el escudo nacional.[9]​",spa,val
"Rio es una sarcástica chica de lengua picante. Rionetta tiene la forma de un muñeco viviente, y desea el premio en efectivo por ganar el Proyecto de Keek para pagar la deuda de su padre con la mafia. Ella es miembro del Equipo Clantail y su habilidad le permite manipular muñecos, incluyendo cualquier cosa con forma humanoide, como un juguete o un cadáver. Ella se alió con Melville y usó el cadáver de Yumenoshima Genopsycho para tratar de matar a @NyanNyan. Ella es la novena Chica Mágica en morir, siendo asesinada por Melville tras revelarse contra ella al ser incapaz de traicionar al Equipo Clantail.",spa,val
"En Montecarlo los Fiat abandonaron, el Lancia Stratos de Sandro Munari venció consiguiendo así su tercer victoria consecutiva en la prueba monegasca. Segundo fue Jean-Claude Andruet y tercero el español Antonio Zanini con un Seat 124. En Suecia fiasco para Fiat, Markku Alén volcó tras quedarse sin luces. La prueba sería para el Saab de Stig Blomqvist, acompañado en el podio por los Opel. El cuarto puesto de Simo Lampinen situaba a Fiat líder la clasficación. En Portugal, los Fiat no fallaron, y la prueba fue un duelo entre el vencedor Markku Alén y Ari Vatanen hasta que este se salió. En el duro Rally Safari, Fiat decidió mandar solo al Stratos que finalizó tercero. Solo terminaron doce coches. Fiat se situó empate a puntos con Ford, la cual al verse con opciones decidió mandar a Nueva Zelanda a Ari Vatanen, en contra de los planes iniciales.[1]​ En el Rally de Nueva Zelanda, una dura prueba de seis días y 74 tramos,[2]​ algunos con más de cien kilómetros, el finlandés realizó una carrera memorable: se salió en dos ocasiones perdiendo 32 minutos, consiguió remontar hasta la segunda plaza a tan solo 1'34' de Bachelli. Vatanen incluso llegó a superar a los tres Fiat en algún tramo, que salían antes que él. En Rally Acrópolis los Fiat rompieron los palieres, excepto Lampinen que llevaba el modelo viejo y resistió. Doblete para Ford con Waldegard y Roger Clark en el podio. En el Rally de Finlandia, Markku Alén que iba líder con su Fiat 131, rompió el motor. En el podio de nuevo los Ford tuvieron a dos pilotos, esta vez a Kyosti Hamalainen de primero y a Waldegard de tercero. El finlandés salonen que había fichado por Fiat, consiguió una segunda plaza que mantuvo a la marca con 94 puntos cerca del líder, Ford con 100. Para la prueba de Canadá, Fiat mandó a cinco pilotos entre el que se encontraba Walter Rohrl y Ford envió a Ari Vatanen y a Roger Clark. Vatanen se mantuvo líder casi toda la prueba hasta que a falta de cuatro tramos, rompió el encendido dando la victoria a Salonen, y el compañero de este Lampinen, arrebató la segunda plaza a Roger Clark.[1]​ En el Rally de San Remo, Munari rompió el motor y su compañero Carello se salió por culpa de la lluvia, cuando lideraba la prueba. Andruet, Verini y Tony coparon el podio con Waldegard en quinta posición. Fiat recuperó el liderato y en Córcega dictó sentencia. Para el Rally de Córcega, Ford solo envió a Jean Pierre Nicolas y a Russel Brookes que no tení experiencia en asfalto, esto sumado a la falta de asistencias provocaron que ambos pilotos se retiraran de la prueba. Munari por su parte volvió a salirse y Fiat y Lancia se alternaron en la prueba, donde Fiat se proclamaría campeona del mundo. En el Rally RAC, Ford volvió a dominar la prueba, con victoria para Bjorn Waldegard.[1]​",spa,val
"Passionné de chasse et très sociable avec ses congénères, il est déconseillé de le faire vivre en ville. Le chien d'Artois ne supporte pas d’être attaché.",fra,val
"The Réunion stonechat (Saxicola tectes) is a species of stonechat, endemic to the island of Réunion. This small passerine bird is common in clearings and open mountain bushlands there.",eng,val
"Elle est membre du P.E.N.-Zentrums deutschsprachiger Autoren im Ausland qui réunit des auteurs germanophones résidant à l’étranger. Depuis 2007, elle est membre correspondant de l'Akademie der Wissenschaften und der Literatur Mainz (Académie des sciences et de la littérature de Mayence), et depuis 2009 membre correspondant de la Deutsche Akademie für Sprache und Dichtung (Académie allemande pour la langue et poésie).",fra,val
"Ella es la ganadora del Proyecto, siendo considerada la Chica Mágica ideal decidiendo abandonar su hogar para resolver problemas por todo el mundo y ayudar a la gente pero ignorando las peticiones del mundo mágico, aun así debido a las perdidas de sus amigas decide entrenar con Ripple para mejorar sus habilidades de combate y no volver a ser inútil.",spa,val
"L’EuroVelo 4 (EV 4), également dénommée « la route de l'Europe centrale », est une véloroute EuroVelo faisant partie d’un programme d’aménagement de voie cyclable à l’échelle européenne. Longue de 4 000 km elle relie Roscoff en France à Kiev en Ukraine, l’itinéraire traverse ainsi l'Europe en passant par successivement sept pays, la France, la Belgique, les Pays-Bas, l'Allemagne, la République tchèque, la Pologne et l'Ukraine.",fra,val
"Prominent original exterior features include carved limestone detail, numerous false chimneys, steeply pitched slate roofs, and a seven-story clock tower. While it is not known for certain that Columbia High School was inspired by any earlier structures, there is a strong resemblance to Laynon Hall at Queen's University of Belfast. At the very top of the clock tower is a copper pyramidal structure. The entire pyramid structure rotates, and one side opens, serving as an observatory. The observatory is equipped with a large refracting telescope made by John Brashear. That telescope is no longer functional, but there is a more modern Celestron C11 reflecting telescope that is used by students. Two levels below are the E. Howard & Co. Style #3 clock works. Alongside the clock is an enormous bronze bell by the Meneely Bell Foundry. Inside the school can be found rooms with fireplaces, hallways with beautiful faience wall tiles by John Scott Award recipient Herman Carl Mueller of Trenton, and mosaic inlaid terrazzo floors in the front hall. The front foyer was recently renovated, removing non-period lighting and mid-century acoustic tile. The restoration included doors that more closely replicated the 1926 originals, a new terrazzo floor, and dramatic lighting of the zodiac-inspired plaster ceiling. Recently, dubious student art dating from as far back as the 1970s was painted over, among other improvements. The auditorium includes a three-manual Ernest M. Skinner Organ. Although it is little used and not completely functional, the organ is one of the few unmodified Skinners in existence and has received an Organ Historical Society citation. Regrettably, on either side of the stage the large plaster grills that hide the organ pipes were water damaged. The original auditorium chandeliers have also been removed. A similar story exists with regard to the swimming pool; while the original vaulted Catalan Guastavino tile ceiling remains, the chandeliers are gone, and a giant arched window is blocked by a later addition.",eng,val
"Le premier exemple fut la sphère exotique de Milnor, variété de dimension 7, homéomorphe mais non difféomorphe à la 7-sphère standard. Il existe en fait (à difféomorphisme orienté près) 28 variétés homéomorphes à la 7-sphère (chacune est l'espace total d'un fibré en 3-sphères sur la 4-sphère).",fra,val
"Aux quatre clubs qualifiés à la suite du quatrième tour se joignent les clubs professionnels éliminés en quarts de finale de la Coupe de France : Lens, Nice, le Red Star et Rouen.",fra,val
"Markus Kupferblum, un metteur en scène autrichien, introduit les règles de jeu et la hiérarchie des caractères de la commedia aux histoires contemporaines, soit au théâtre, soit à l’opéra.",fra,val
"Advocates of Participism and Parecon in particular reject markets in all forms in favour of democratic participatory planning. While Parecon also uses personal credit in place of money, prices are set according to the direct requests of consumers in democratic ""consumer councils"" whose demands are relayed to economic facilitation boards who determine and set final prices based on a combination of marginal utility and opportunity cost. On the other hand, as Fotopoulos argues, ""no kind of economic organisation based on planning alone, however democratic and decentralized it is, can secure real self-management and freedom of choice.""",eng,val
"María Concepción ""Concha""[1]​ Morales Torres (nacida en 1944) es una botánica, curadora, y profesora española, que desarrolla su actividad académica como profesora titular[2]​ en el ""Departamento de Botánica"", y es directora[1]​ del herbario, de la Universidad de Granada.[3]​",spa,val
"Student reaction to the Vietnam War was a nationwide phenomenon, and Columbia provided no exception to the pattern. A Student Peace Group was organized at Columbia in 1968, and over 300 students actively participated. Members wore black armbands on April 26 of that year, and a community rally was held the next day with faculty members present. On March 17, 1969, 43 Columbia students were suspended for distributing leaflets in school. The American Civil Liberties Union agreed to defend the students, but the issue later became moot when, over a period of time, the students were reinstated.",eng,val
"Se especuló con su posible participación en el Tour de Francia para ayudar a Thibaut Pinot en las etapas de alta montaña, después de incluirle el equipo en la Vuelta a Suiza, pero finalmente no fue así. En la carrera alpina, acabó en el 25.º lugar en la general. A posteriori, logró una buena ubicación en el Campeonato de Francia de Ciclismo en Ruta, al acabar 13.º en un recorrido que no le favorecía.",spa,val
"Maurice Herzog Sport Complex, including athletics training tracks, football space, archery practicing area, gymnastic room, climbing wall, a table tennis room.",eng,val
"Si la cercanía al protestantismo trajo ""desunión más que unión"" al imperio británico, y el catolicismo unidad ideológica al español, es cuestión poco evidente;[14]​ siendo más bien las cuestiones económicas y el federalismo político los principios que proporcionaron unidad a un imperio que no podía sostener firmemente el principio de unidad religiosa (en:Imperial Federation -""federación imperial""- promovida Joseph Chamberlain).",spa,val
"Taco Bell sert des articles basés sur la cuisine Tex-Mex, adaptés aux besoins de l'industrie de la restauration rapide, avec un grand choix de tacos et d'assaisonnements plus ou moins épicés.",fra,val
"Esta obra contiene una traducción derivada de Hypostomus derbyi de Wikipedia en catalán, publicada por sus editores bajo la Licencia de documentación libre de GNU y la Licencia Creative Commons Atribución-CompartirIgual 3.0 Unported.",spa,val
"le FC Lourdes a également dominé le championnat de France durant les années 1948-1968, avec huit titres remportés, dont six (avec un doublé et un triplé) de 1952 à 1960;",fra,val
"With Facebook's influence rapidly expanding during the start of Page's second tenure, he finally responded to the intensive competition with Google's own social network, Google+, in mid-2011. After several delays, the social network was released through a very limited field test and was led by Vic Gundotra, Google's then senior vice president of social.",eng,val
"58-1в. En caso de fuga del delincuente en traición, sujeto al 58-1б (sólo personal militar), sus familiares serán sometidos a 5-10 años de prisión con confiscación o 5 años de exilio a Siberia, dependiendo de las circunstancias: ya sea que ayudaron o sabían y no informaron o simplemente vivieron con el delincuente.",spa,val
"Il s'est rendu célèbre pour ses jets de tarte à la crème, ou « entartages », sur de nombreuses personnalités de différentes nationalités. Lorsqu'il a reçu le Grand Prix de l'humour noir en 1995 et le Prix de la dent dure en 1996, il s'est entarté lui-même.",fra,val
"In 2014, BOOM! Studios began publishing an Escape From New York comic book by writer, Christopher Sebela. The first issue of the series was released on December 3, 2014 and the story picks up moments after the end of the film.",eng,val
"An order for 18 production aircraft designated OJ-2 was placed in March 1932, and two more orders followed, one in May 1933 for nine aircraft and a further 12 aircraft in December 1933 for use by reserve units.",eng,val
"Columbia High School was the first school in the nation to observe Earth Day, on April 17, 1970. Due to the fact that Columbia was on spring break on April 22, when Earth Day was scheduled for national observance, the presentation was known as Earth Day Minus Five and a specially prepared flag was run up the main flagpole. The all-day observance, which was coordinated by biology teacher Jeffrey Himmelstein, began with Congressman Joseph Minish as the keynote speaker; several noted scientists from the area conducted seminars. Featured was an assembly with films and slide shows that were created by several students and environmentally themed folk songs were sung.",eng,val
"Not completely happy with their temporary name, in the Summer of 1997, a sign caught Cito's eye, just outside the Freestate town of Kroonstad, pointing to a little town called ""Wonderboom"". In 2009, Danny de Wet left the band and was replaced by Garth McLeod, formerly of respected South African rock band Sugardrive. In 2013 Garth McLeod was killed in a motorcycle accident and was replaced by Jonathan Bell.",eng,val
"After the scandal, Shealy temporarily stopped working as a political consultant and developed a chain of newspapers. After a rival newspaper owner announced that he was running for state treasurer in 1994, Shealy stepped back into consulting to find a candidate to run against him.",eng,val
"Mientras la lucha transcurre, Sammpak está a punto de hacer su golpe final, sin embargo, Marty al no querer rendirse, involuntariamente, activa el Puño de Hierro, cubriéndolo de pies a cabeza con una armadura robot.",spa,val
"Référence World Spider Catalog : Osornolobus cekalovici Forster & Platnick, 1985 dans la famille Orsolobidae (en) +base de données (consulté le 14 septembre 2017)",fra,val
"El contenido de este artículo incorpora material de una entrada de la Enciclopedia Libre Universal, publicada en español bajo la licencia Creative Commons Compartir-Igual 3.0.",spa,val
"Esta obra contiene una traducción parcial derivada de Manfred IV of Saluzzo de Wikipedia en inglés, concretamente de esta versión, publicada por sus editores bajo la Licencia de documentación libre de GNU y la Licencia Creative Commons Atribución-CompartirIgual 3.0 Unported.",spa,val
"Née en 1982 sous le nom « 2000 », l'Aquaracer est l’une des TAG Heuer les plus vendues dans le monde. Le président américain Barack Obama en porte parfois une. Elle a été redessinée régulièrement depuis. Certains modèles sont étanches jusqu'à la profondeur de 500 mètres et dotés d’une valve à hélium automatique. Elle existe en quartz et en mécanique. Nouvelle lunette dodécagonale en 2015 pour un design ultra-contemporain.",fra,val
"En 1948, la comitiva de la Semana Santa que venía desde el Cabanyal hasta el Grau llegaba hasta la parte de detrás de Santa María del Mar por la calle del Cristo del Grau y se disolvía en esa zona al lado de la iglesia, en la avenida del Puerto.",spa,val
"Shealy was diagnosed with melanoma in 1983 and given a 30% chance of survival. Twenty-five years later, in August 2008, he announced that the cancer had recurred. The brain tumor affected the portion of Shealy's brain that influences the ability to communicate, read and write. Oscar Lovelace, Shealy's physician said that Shealy was ""having language difficulties and periods where he couldn’t remember what he needed to say. He was mixing up numbers and letters."" Shealy died due to possible complications from the cancer on August 18, 2010.",eng,val
"Il organise en 2009 le Beau gros tintamarre burlesque, une bataille de fusils à eau sur les Plaines d'Abraham à Québec. Marto insiste pour dire qu'il s'agit de la 250e édition de l'événement, une boutade qui fait référence au 250e anniversaire de la bataille des plaines d'Abraham de 1759.",fra,val
A los griegos los maldijo Apolo con una plaga. (El complemento directo se encuentra tematizado por ocupar la primera posición de la oración).,spa,val
"Ces éditeurs éditent directement en langage HTML : le code y apparaît et y est traité comme du texte. Ils requièrent donc une compétence dans ce langage. En contrepartie, ils permettent à un utilisateur compétent de s'assurer de la qualité du document produit.",fra,val
"Santa Clara es una ciudad ubicada en el condado de Guadalupe en el estado estadounidense de Texas. En el Censo de 2010 tenía una población de 725 habitantes y una densidad poblacional de 115,62 personas por km².[2]​",spa,val
"Es una de la jóvenes promesas del ciclismo francés junto con sus compatriotas Romain Bardet, Thibaut Pinot, Warren Barguil o Pierre-Roger Latour.",spa,val
"Puerto Tirol est une ville de la province du Chaco, en Argentine, et le chef-lieu du département de Libertad. Elle se trouve au bord du Rio Negro, à 14 km au nord-ouest de Resistencia. Sa population s'élevait à 9 763 habitants en 2001.",fra,val
"Leytron has a population (as of December 2016) of 3,135. As of 2008, 16.3% of the population are resident foreign nationals. Over the last 10 years (2000–2010 ) the population has changed at a rate of 24.3%. It has changed at a rate of 23.2% due to migration and at a rate of -1.4% due to births and deaths.",eng,val
"Marques Brownlee (born 1993, class of 2011), also known by his YouTube username, MKBHD, is an American video blogger, best known for his technology-based YouTube channel.",eng,val
"Ciertas oraciones transitivas pueden ser nominalizadas, en cuyo caso el complemento directo pasa a desempeñar la función de un complemento nominal encabezado por la preposición ""de"". Es el conocido como genitivo objetivo.",spa,val
"Censo de 1885: Viven en Thueyts 23 jóvenes: 20 eran agricultores hijos de los agricultores, un panadero hijo de un panadero, y un zapatero. De todos estos jóvenes, 9 sabían leer, escribir, contar; uno no sabía leer, y 2 eran analfabetos; once cuyo nivel educativo es desconocido. El servicio militar tuvo una mala reputación, había catorce solicitudes de exención o de reforma. Uno de ellos fue escrito a petición de éste, todos los demás de oficio. En 1983, seis inscritos. Es difícil obtener toda la información, pues el método de selección ha cambiado.",spa,val
"Page and Brin used the former's basic HTML programming skills to set up a simple search page for users, as they did not have a web page developer to create anything visually elaborate. They also began using any computer part they could find to assemble the necessary computing power to handle searches by multiple users. As their search engine grew in popularity among Stanford users, it required additional servers to process the queries. In August 1996, the initial version of Google, still on the Stanford University website, was made available to Internet users.",eng,val
"Tradicionalmente se ha aplicado en biología pero, dado el hecho de que no solo lo biológico es capaz de cumplir con esta definición, otras ciencias y técnicas han adoptado también este término.[7]​",spa,val
El video fue filmado en las playas de Australia en el mes de abril de 2010. La dirección del video estuvo a cargo de Mark Staubach. Se estrenó el 30 de junio de 2010.[2]​,spa,val
"La población de La Isla se remonta a la época de colonización fenicia, pueblo que se asentó en ella alrededor del año 1100 a. C.. Posteriormente, los cartagineses sustituyeron a los fenicios en el control de ésta. Los romanos conocieron a la Isla de León como Antípolis. La zona vivió una época de crisis en la Edad Media, especialmente con la dominación visigoda. Desde el s. VIII hasta el s. XV se denominó El Lugar del Puente, desde 1493 o 1511 hasta 1729 se denominó La Isla de León.",spa,val
"Su última incursión ante la pantalla por el momento fue ¡Hagamos el humor! (2005), un programa emitido por Canal Sur que presentó con Yvonne Reyes.",spa,val
Le Sillon de Bretagne est une réalisation de la Société Anonyme d'HLM le Home Atlantique qui a pris le relais de la société coopérative Le Toit Coopératif.,fra,val
"Además de su obra poética escribió varias obras de teatro, algunas de las cuales han sido representadas en festivales internacionales. Fue Director General de la Escuela de Bellas Artes y en los últimos años de su vida ocupó la Dirección General de Cultura.",spa,val
"On January 16, 2008 Woodruff released his sophomore album, Burnin’ Ocean under Ruffwood Records. This album was one of the Top 10 Best Reggae Albums in 2008 on the Apple iTunes charts; notable tracks include “Burnin’ Ocean”, “So Good” and “We Get High”.",eng,val
"Caldas ocupa el puesto 14º de 33º a nivel nacional en cuanto a PIB (nominal) con un total de US$ 8.860 millones y con un PIB per cápita de US$ 9.021, se ha convertido en el segundo del Eje cafetero después de Risaralda, en el 2012 represento el 1,4% del PIB nacional, además de contar con una tasa de desempleo del 9,2% en 2013; en el escalafón de competitividad nacional ocupo e puesto 7º de 29º (2012-2013).[15]​",spa,val
"En 1638, Mary Dyer y su esposo, William, fueron desterrados, junto con Hutchinson, de la colonia. Por consejo de Roger Williams, el grupo de Hutchinson y Dyer se mudó a Portsmouth, Rhode Island. William Dyer, al igual que otros 18 hombres, firmó el Pacto de Portsmouth.",spa,val
Le ruisseau de la Gouaougue est un cours d'eau qui traverse le département des Landes et un affluent droit du Louts dans le bassin versant de l'Adour.,fra,val
"Le règne de Sigeberht est marqué une campagne systématique de reconversion des Saxons de l'Est dirigée par Cedd : l'Essex avait commencé à être évangélisé dans les années 600 par Mellitus, le premier évêque de Londres, mais le royaume était retombé dans le paganisme après la mort du roi Sæberth.",fra,val
"À partir du début du XVe siècle, Roissy fut la seigneurie de Jean Jouvenel des Ursins, fils de Jacques Jouvenel des Ursins, ancien prévôt des marchands de Paris, devenu archevêque de Reims en 1449. Mais il en fut dépossédé par les Anglais, avant que la seigneurie ne revienne un peu plus tard à Raoul Juvenel des Ursins, chanoine de Paris, se disant en 1482 seigneur de Roissy. Ce dernier parvint à se faire concéder par le roi Louis XI le droit de haute justice, qui ne fut réellement appliqué qu'en 1522 à la suite de nombreuses difficultés.",fra,val
Cette tumeur se développe à partir du tissu à l'origine du rein : le blastème métanéphrotique de l'embryon. Les modèles actuels de la cancérogenèse indiquent qu'une mutation génétique laisse persister ce tissu embryonnaire après la vie intra-utérine.,fra,val
"El segundo de a bordo del General, Khan es otro veterano de la Segunda Guerra Robot que ya estuvo a su servicio anteriormente, y fue él el que decidió revivirle con la ayuda de Chen. Pero al ver los nuevos planes del General y calificarlos de deshonrosos, se enfrentó a él, siendo entonces destruido.",spa,val
One production OJ-2 modified with NACA cowling and enclosed cockpit; later reverted back to the standard OJ-2 configuration and returned to service.,eng,val
"En la Copa Mundial de Fútbol Sub-20 de 2011, pitó los partidos Argentina vs. México, Colombia vs. Malí de la primera fase, en octavos de final pitó el partido Brasil vs. Arabia Saudita.",spa,val
