text,language,split
"Triunfos Robados 3 tiene poca relación con las otras dos anteriores, sin embargo, el argumento de dos equipos de porristas rivales haciendo diferentes cosas para intentar ganar la misma competencia es el mismo. Al igual que en Triunfos Robados I y II, la película comienza con un sueño lúcido de la protagonista y en los créditos finales se muestran outtakes de los miembros del elenco divirtiéndose durante el rodaje.",spa,train
"What's Up Chuck, 1996: Award-winning investigative story about the curious relationship between big insurance and the California Insurance Commissioner Chuck Quackenbush",eng,test
"In this shuttle, the enzyme called cytoplasmic glycerol-3-phosphate dehydrogenase 1 (GPDH-C) converts dihydroxyacetone phosphate (2) to glycerol 3-phosphate (1) by oxidizing one molecule of NADH to NAD+ as in the following reaction:",eng,test
"Le désastre subi par l'armée de Metellus permet à l'armée gauloise victorieuse de progresser vers le sud de l'Étrurie et conforte les Romains dans leur crainte d'une nouvelle invasion gauloise. La nouvelle de la défaite romaine provoque un dernier sursaut étrusque pour empêcher la conquête de l'Étrurie et les cités autour d'Arretium se soulèvent contre la domination romaine. Les Étrusques ne sont pas les seuls à tenter de profiter de la faiblesse temporaire de Rome et sont suivis par les Samnites et les Lucaniens, ainsi que par les Boïens qui, selon Polybe, craignent de subir le même sort que les Sénons, dans l'hypothèse où ces derniers ont été vaincus lors de la contre-offensive menée par Dentatus ou Dolabella. Mais les Romains parviennent à retourner la situation à leur avantage et la même année, durant ce qui semble être une seule et même campagne militaire, menés par le consul Publius Cornelius Dolabella,, ils confortent leur suprématie militaire en Étrurie en remportant une bataille décisive sur la coalition étrusco-gauloise près du Lac Vadimon. L'année suivante, en 282 av. J.-C., le consul Quintus Aemilius Papus défait une dernière armée coalisée d'Étrusques et de Boïens près de Vetulonia. Les Gaulois sont vaincus, l'armée coalisée est anéantie. La paix entre Rome et les Gaulois est rétablie, ces derniers sont contraints de se retirer du nord de l'Italie. Il faut deux années de campagnes supplémentaires pour que Rome soumette les Étrusques, concentrant notamment ses efforts sur les proches de résistances les plus déterminées, autour des cités de Vulci et de Volsinii.",fra,train
"El día 31 de marzo de 2009, los Sacramento Kings reconocieron su trayectoria en la franquicia retirando su dorsal número 21, aprovechando la visita al ARCO Arena de uno de sus ex equipos, los Hornets, entrenados en ese momento por su ex compañero en los Lakers Byron Scott y en donde jugaba por entonces Stojakovic.",spa,train
Renédale est une commune française située dans le département du Doubs en région Bourgogne-Franche-Comté. Les habitants se nomment les Renédaliers et Renédalières.,fra,train
Certains clubs de Pro D2 construisent également des budgets de plus en plus impressionnants (comme Lyon) avec pour ambition de revenir rapidement dans l’élite et d’y jouer un rôle actif.,fra,test
"Desde 1995, la presencia de Divac en la selección no fue permanente, delegando su liderazgo en jugadores como Dejan Bodiroga o su delfín Stojakovic. No obstante, fue partícipe de la última medalla olímpica del combinado yugoslavo -plata en Atlanta 1996- y de su último título -oro en el Mundial de Indianápolis de 2002.",spa,test
"The Colt Lightning Carbine or Colt Lightning Rifle was a slide-action (pump-action) rifle manufactured by Colt from 1884 to 1904 and was originally chambered in .44-40 caliber. Colt eventually made the Lightning Rifle in three different frame sizes, to accommodate a wide range of cartridges, from .22 Short caliber and .38-40 to .50-95 Express. Its profile somewhat resembles the pump-action rimfire rifles made by the Winchester Repeating Arms Company and Remington Arms. The Lightning saw use as a sporting arm in America and was adopted for use by the San Francisco Police Department, but was never as popular or as reliable as the various lever-action rifles of its day.",eng,test
"Le château des princes Skibniewski, des szlachta (nobles polonais) qui possédaient la majeure partie des terres de la commune. C'est aujourd'hui l'hôpital pour enfants du raïon.",fra,test
"Les Goncourt dans leur siècle : un siècle de « Goncourt », Villeneuve d'Ascq, Presses du septentrion, 2005 (codir. avec Jean-Louis Cabanès, Pierre-Jean Dufief et Robert Kopp)",fra,test
"As of 2000, there were 887 private households in the municipality, and an average of 2.3 persons per household. There were 273 households that consist of only one person and 54 households with five or more people. In 2000, a total of 868 apartments (45.7% of the total) were permanently occupied, while 902 apartments (47.4%) were seasonally occupied and 131 apartments (6.9%) were empty. As of 2009, the construction rate of new housing units was 21.6 new units per 1000 residents. The vacancy rate for the municipality, in 2010, was 1.7%.",eng,test
"April 1, 1889 - Prior to the town and village status activated, Kita-Amabe District founded the town of Usuki and Saganoseki, as well as 25 villages.",eng,train
"En marzo de 1966, durante los últimos meses del gobierno del coronel Enrique Peralta Azurdia, treinta y tres líderes del PGT y otros partidos de izquierda «desaparecieron», entre ellos Víctor Manuel Gutiérrez y Leonardo Castillo Flores. Documentos de la CIA desclasificados en 1998 revelaron que habían sido asesinados clandestinamente por las fuerzas armadas.[8]​",spa,train
"The quarry reservoir, Llyn Cob, was once known as Llyn Owain Lawgoch, after the last male survivor of the princely house of the Kingdom of Gwynedd.",eng,test
"Bussy-Saint-Georges is in the Canton of Torcy, in the administrative département of Seine-et-Marne; its prefecture is Melun. The canton brings together 6 towns and 38,236 inhabitants. Before its creation in 1975, the city of Bussy was in the Canton of Lagny-sur-Marne, finally divided in smaller new subdivisions considering the growth of population.",eng,train
"El municipio de Ruth C Rural (en inglés: Ruth C Rural Township) es un municipio ubicado en el condado de Stone en el estado estadounidense de Misuri. En el año 2010 tenía una población de 528 habitantes y una densidad poblacional de 49,92 personas por km².[2]​",spa,test
"Omoigawa Station (思川駅, Omoigawa-eki) is a railway station on the Ryōmō Line in Oyama, Tochigi Prefecture, Japan, operated by East Japan Railway Company (JR East).",eng,train
"En el momento de la compra, la tarjeta se entrega al dependiente o cajero, que la pasa por el lector, cargándose un número de puntos proporcional al importe de la compra.",spa,train
Tiny Toon Adventures: Babs' Big Break (también conocido como Tiny Toon Adventures) fue el primer videojuego de los Tiny Toons lanzado para Nintendo Game Boy. Apareció en 1992 y fue desarrollado y publicado por Konami.,spa,train
"On trouve sur une place du chef-lieu de La Réunion surplombant la Rivière Saint-Denis une arche encadrant un portail ouvert sur laquelle est inscrite en son honneur une définition que Michel Debré avait faite de lui-même : « Créole un jour, créole toujours. »",fra,test
"L'évolution du nombre d'habitants est connue à travers les recensements de la population effectués dans la commune depuis 1793. À partir de 2006, les populations légales des communes sont publiées annuellement par l'Insee. Le recensement repose désormais sur une collecte d'information annuelle, concernant successivement tous les territoires communaux au cours d'une période de cinq ans. Pour les communes de moins de 10 000 habitants, une enquête de recensement portant sur toute la population est réalisée tous les cinq ans, les populations légales des années intermédiaires étant quant à elles estimées par interpolation ou extrapolation. Pour la commune, le premier recensement exhaustif entrant dans le cadre du nouveau dispositif a été réalisé en 2008.",fra,train
"RISCOS Ltd completed work on RISC OS 4 and in July 1999 it was released as an upgrade for existing machines, priced at £120. Improvements include support for long filenames, larger disk sizes and partitions, along with a new desktop look.",eng,train
"Fils d'agriculteurs, Albert Naud a suivi les cours de l'École normale d'instituteurs de Ruffec, avant de gagner Paris. Secrétaire administratif à la Chambre syndicale des raffineurs de sucre, il entre à la fin des années 1920 à L'Écho de Paris dont il est un rédacteur pendant quatre ans. Il fréquente le cours d'orateurs du Centre de propagande des républicains nationaux d'Henri de Kérillis, chef des informations politiques de l'Écho de Paris, et devient dans les années 1930 l'un des principaux orateurs et l'une des plumes de ce Centre.",fra,test
"Marty logra vencer al robot, al llegar al último piso se encuentra con Jack Acero. Al pelear con él se encuentra con una robot llamada Violeta, del CDF, que lo ayuda a vencerlo. Cuando Marty intenta hablarle a Ally, ella no le presta atención pero al rato recobra la memoria y se deja salvar. Pero al huir se encuentran con un robot que les impide el paso.",spa,test
"Aux six clubs qualifiés à la suite du premier tour se joignent les clubs professionnels éliminés en seizièmes de finale de la Coupe de France : Aix-en-Provence, Angers, Béziers, Forbach, Lille, Metz, Monaco, Saint-Étienne et Sedan.",fra,test
"«Slow» (Lento en español) es una canción de la cantante Kylie Minogue para su álbum de 2003 Body Language. La canción tuvo muy buena aceptación por parte de los críticos. Fue número 1 en Australia, Dinamarca, Rumanía y el Reino Unido. En los Estados Unidos, «Slow» fue lanzado al éxito en el Billboard Dance Charts, alcanzando la primera posición en el Hot Dance Club Play de la lista. Además, la canción, por tercer año consecutivo para Kylie, estuvo nominada en los Premios Grammy en la categoría de Mejor Grabación Dance; pero perdió frente a «Toxic» de Britney Spears.",spa,test
"The tower, the only vestige of the lord’s castle of de Buci, a fortress offering a strategic refuge dominating the valleys de la Brosse and de la Gondoire, dated from 12th century. The current place de Verdun is on the previous location of the castle, which was surrounded by the ditches filled with water by the same source of a fountain which still exists in the place du marché. The graveyard, in the north of the tower, beyond the fortifications, was discovered during a private house building in 1960. The tower is 21 meters high and 9 meters large.",eng,train
"Au Mondial de l'automobile de Paris de 2008, PGO a présenté un concept-car nommé Hemera basé sur la Cévennes préfigurant le futur coupé de la marque. La marque possède alors 3 modèles basés sur le même châssis : les cabriolets Speedster II et Cévennes, et le coupé Héméra.",fra,test
"El 22 de marzo de 2015, el cantón de Rivière-Pilote fue suprimido, en aplicación de la Ley nº 2011-884, de 27 de julio de 2011,[2]​ relativa a las colectividades de Guayana Francesa y Martinica; y específicamente de su artículo 8º, apartado L558-7,[3]​ y su comuna pasó a formar parte de la nueva sección de Sur.",spa,train
La Supercoupe de Moldavie de football est une compétition de football opposant le champion de Moldavie au vainqueur de la coupe de Moldavie.,fra,test
"Au niveau international, elle s’est illustrée comme finaliste des championnats du monde juniors en 2009 au 4 × 100 m, comme finaliste lors des championnats d’Europe juniors 4 × 100 m en 2009 et, plus récemment, en prenant part aux Jeux olympiques de 2012 à Londres pour le 4 × 100 m et aux championnats du monde de 2013 à Moscou.",fra,train
"Ce faible taux s'explique essentiellement par la situation privilégiée de la commune : si elle doit subir les nuisances liées à la présence du premier aéroport de France, elle bénéficie aussi d'une immense manne financière à travers la taxe professionnelle versée. Roissy‑en‑France se situe en effet au cinquième rang francilien en termes de base de taxe professionnelle. Elle était quatorzième pour le montant du produit de la taxe professionnelle (chiffres 2003 ). Avec 129 242 euros par habitant, la commune est en deuxième position régionale en termes de montant de base par habitant.",fra,train
"El pronombre ""lo"" (sólo en su forma masculina y singular) puede también sustituir a un atributo y no sólo a un complemento directo. Por lo tanto, antes de la sustitución se debe reparar en si la oración es predicativa o atributiva.",spa,train
"Roissy se situe au cœur d'un impressionnant réseau routier dont le développement est lié intimement à l'aéroport Paris-Charles-de-Gaulle. Le village originel s'est développé le long de la route royale de Paris à Maubeuge, devenue route nationale 2. Dans les années 1970, l'interruption de l'itinéraire causée par la plate-forme aéroportuaire alors en construction a nécessité le déplacement de cet axe principal cinq kilomètres plus au sud et la transformation en voie express jusqu'à Dammartin-en-Goële. L'ancien itinéraire déclassé, rebaptisé RD 902, n'a plus qu'un rôle de desserte locale.",fra,train
"Gunfight at the O.K. Corral is a 1957 American western film starring Burt Lancaster as Wyatt Earp and Kirk Douglas as Doc Holliday, based on a real event which took place on October 26, 1881. The picture was directed by John Sturges from a screenplay written by novelist Leon Uris.",eng,train
"Ces arbres se plaisent plutôt dans des sols frais, humifères, au pH neutre. Certaines espèces supportent des pH supérieurs à 7, mais redoutent le calcaire actif.",fra,train
"In accordance with a more cohesive team environment, Page declared a new ""zero tolerance for fighting"" policy that contrasted with his approach during the early days of Google, when he would use his harsh and intense arguments with Brin as an exemplar for senior management. Page had changed his thinking during his time away from the CEO role, as he eventually arrived at the conclusion that his greatly ambitious goals required a harmonious team dynamic. As part of Page's collaborative rejuvenation process, Google's products and applications were consolidated and underwent an aesthetic overhaul.",eng,train
"La temperatura del departamento de Caldas varía de acuerdo con la altitud y el relieve, alterada por los vientos alisios del noreste y del sureste. Sobre el flanco oriental de la cordillera Central se localizan los sectores más lluviosos, entre los 1.200 y 1.600 metros de altura, donde la precipitación supera los 3.000 mm anuales. Los sectores con menos de 1.500 mm anuales se ubican sobre los 3.500 m de altura, en el parque nacional natural de los Nevados, que incluye las máximas alturas del departamento. La distribución de los pisos térmicos es cálido el 32% del total del departamento, templado 36%, frío 23% y el piso bioclimático de páramo 9%.",spa,test
"Critique de cinéma, Noël Godin a également écrit de faux comptes rendus (par exemple dans le Télérama belge) avec de fausses informations, des photos de films imaginaires et des interviews apocryphes.",fra,train
"Estudió en la Universidad de Santo Domingo, donde obtuvo los títulos de Licenciado en Filosofía y Letras (1953) y de Doctor en Derecho (1955). En esa misma universidad dictó, durante varios años, cátedras de Historia Dominicana y Literatura y desempeñó los cargos de Director del Teatro Experimental Universitario, Director de Extensión Cultural y Director del Departamento de Relaciones Públicas e Internacionales.",spa,test
"Pour s'aligner sur ce qui se fait au niveau international, d'abord dans l'hémisphère Sud puis progressivement dans les grands championnats et en Coupe du monde depuis 2003, une équipe marque quatre, deux ou zéro points au classement de la phase régulière du championnat, respectivement lorsqu'elle remporte, fait match nul ou perd un match. En outre des points de bonus, offensif et défensif, sont accordés à partir de la saison 2004-05 pour favoriser le jeu offensif et maintenir l'intérêt d'un match jusqu'à la fin de la rencontre.",fra,train
"Le lundi 11 décembre 1969, Noël Godin et trois complices réussissent leur premier entartage. Godin, muni d'une fausse barbe et de lunettes (le nœud papillon et le smoking viendront plus tard), fait les cent pas dans la salle d'attente de l'université de Louvain où l'on va projeter le film de Marguerite Duras : Détruire, dit-elle. Cette dernière est entourée des organisateurs de l'événement et de quelques admirateurs. Au signal de son caméraman, Noël Godin déballe sa tarte à la crème et l'écrase sur le visage de Marguerite Duras. Cette dernière et les nombreux spectateurs de la scène restent stupéfaits ; cela permettra aux entarteurs de s'enfuir sans être rattrapés. Dans la tarte se trouvait un carton avec l'inscription : « Avec les compliments de Georges Le Gloupier. » Ne retrouvant pas ses esprits, l'écrivaine-cinéaste annulera la conférence-débat prévue à l'issue du film. Le lendemain, plusieurs médias rapporteront l'événement en première page, à la surprise de Noël Godin et sa bande. Aucune vidéo n'existe de cet entartage puisque le caméraman du groupe a raté les prises de vue.",fra,test
"El emperador bizantino pretendía ser el ""único soberano"" y cabeza de la cristiandad, aunque en la práctica su prolongada decadencia no pudo sostener tal pretensión. En el prolongado periodo ocupado por el Imperio bizantino se distinguen dos fases, la inicial, plasmada en la idea de Eusebio de Cesarea de que tal como hay un solo Dios debe haber un solo Emperador,[5]​ desarrollada en el siglo X en la concepción del emperador como paterfamilias de una familia de reyes que eran los demás gobernantes del mundo.[6]​ Esas concepciones bizantinas de la naturaleza universal del poder imperial fueron heredadas por el Imperio otomano, especialmente con la adición del califato al sultanato.",spa,train
"In Tombstone, Wyatt finds out that Ike Clanton is trying to herd thousands of head of rustled Mexican cattle but cannot as long as the Earps control Tombstone's railway station. Morgan Earp (DeForest Kelley) criticizes his brother's association with Holliday, but Wyatt insists the gunslinger is welcome in Tombstone as long as he stays out of trouble. Cotton, the cowardly county sheriff from Fort Griffin, offers Wyatt a $20,000 bribe (about $507,000 today) if he allows the stolen cattle to be shipped, but Wyatt refuses. He rides out to the Clanton ranch, returning young Billy Clanton (Dennis Hopper) to his mother after finding Billy drunk. Wyatt informs Ike that he has been made a U.S. Marshal and has legal authority in every county in the United States. Finding no recourse, the Clantons decide to ambush Wyatt as he makes his nightly rounds, but kill his younger brother James Earp (Martin Milner) by mistake.",eng,train
"A commercial, and in some respects a social doubt has been started within the last year or two, whether or not it is right to discuss so openly the security or insecurity of locks. Many well-meaning persons suppose that the discussion respecting the means for baffling the supposed safety of locks offers a premium for dishonesty, by showing others how to be dishonest. This is a fallacy. Rogues are very keen in their profession, and know already much more than we can teach them respecting their several kinds of roguery.",eng,test
"Hayabusa 2 (はやぶさ2, halcón peregrino?) es una nave espacial robótica de la Agencia Japonesa de Exploración Aeroespacial con la misión de recoger muestras de material del asteroide (162173) Ryugu y traerlas a la Tierra para su análisis.",spa,train
Illinois Route 72 is an east–west state road in northern Illinois. It runs from the intersection with Illinois Route 73 north of Lanark east to Illinois Route 43 (Harlem Avenue) in Chicago. This is a distance of 110.71 miles (178.2 km).,eng,test
"Eva Orner is an Australian, Academy and Emmy Award-winning film producer and director based in Los Angeles. Her works include Untold Desires (winner of Best Documentary at the Australian Film Institute Awards, the Logie Awards and the Australian Human Rights Awards), Strange Fits of Passion (nominated for the Critics' Award at the Cannes Film Festival), Taxi to the Dark Side (winner of the 2008 Academy Award for Best Documentary), and Gonzo, The Life and Work of Dr Hunter S. Thompson. Orner's directorial debut, The Network, a feature documentary set behind the scenes of Afghanistan's largest television station, premiered in the US in March 2013.",eng,train
"Rescripts obtained by obreption or subreption are null and void when the motive cause of the rescript is affected by them. If it is only the impelling cause, and the substance of the petition is not affected, or if the false statement was made through ignorance, the rescript is not vitiated. As requests for rescripts must come through a person in ecclesiastical authority, it is his duty to inform himself of the truth or falsity of the causes alleged in the petitions, and in case they are granted, to see that the conditions of the rescript are fulfilled.",eng,train
"Des raisons de santé, le contraignent à cesser son épiscopat et à se retirer en 1841 dans l'hôtel Lanjamet-Vaucouleurs à Dinan, avec ses sœurs Constance et Anne.",fra,test
"The next morning, Ike and five of his henchman go to Tombstone to face off against the Earps at the O.K. Corral. Holliday, who is sick from tuberculosis, joins them. Though Virgil and Morgan are wounded in the gunfight, all six in Clanton's gang are killed, including Billy, who is given a chance to surrender but refuses. After the fight is over, Wyatt joins Holliday for a final drink before heading off to California to meet Laura, as promised.",eng,test
"According to Hearst's later testimony, she was in a closet blindfolded with her hands tied for a week, during which time DeFreeze repeatedly threatened her with death. She was let out for meals and, blindfolded, began to join in the political discussions; she was given a flashlight and SLA political tracts to learn. After she had been confined in the closet for weeks, ""DeFreeze told me that the war council had decided or was thinking about killing me or me staying with them, and that I better start thinking about that as a possibility."" Hearst said ""I accommodated my thoughts to coincide with theirs"". Asked for her decision, Hearst said she wanted to stay and fight with the SLA, and the blindfold was removed, allowing her to see her captors for the first time. After this she was given lessons on her duties, especially weapons drills, every day. Angela Atwood told Hearst that the others thought she should know what sexual freedom was like in the unit; she was then raped by William ""Willie"" Wolfe, and later by DeFreeze.",eng,test
Posteriormente se dedicará a a la música góspel con su nuevo espectáculo Nicoletta en el Casino de París (1999) y su gira europea (2001/2002).,spa,train
"This Is Reggae Music: The Golden Era 1960-1975 is a reggae retrospective anthology issued as a 4-CD box set in 2001 by Trojan Records. The anthology, which was compiled by Colin Escott and Bas Hartong, is arranged in chronological order and features tracks by various artists, starting with mento and ska from first half of the 1960s, then progressing to the slower rhythms of rocksteady and reggae, which emerged later the decade, continuing into the 1970s. Several of the acts featured are Derrick Morgan, Desmond Decker& the Aces, Toots & the Maytals, Jimmy Cliff, and Bob Marley and the Wailers.",eng,train
"En septiembre de 2014, luego de su bajo rendimiento, recurrentes lesiones y pocas actuaciones abandona la NBA. Por lo que regresa a la liga ACB, en donde firma un contrato con el Real Madrid de Baloncesto, luego de que el Barcelona descartara su fichaje, pese a ser el apoderado de su ficha para aquel momento. Durante toda la temporada es un jugador clave para hacer historia y ganar los cinco títulos disputados.[4]​",spa,test
"en las células del hígado y del músculo esquelético acelera la degradación de glucógeno a glucosa (glucogenolisis), que es liberada al torrente sanguíneo;",spa,train
"Fue fundado el 18 de octubre de 1963. El día 23 de ese mismo mes, Mohand-Amokrane Maouche, quien era presidente de la Federación Argelina de Fútbol fue elegido presidente del comité por los miembros de la junta directiva. El Comité Olímpico Internacional reconoció el Comité Olímpico Argelino el 27 de enero de 1964, con motivo de la 62.ª sesión del COI celebrada durante los Juegos Olímpicos de Innsbruck 1964.",spa,test
"La división estuvo completamente operativa desde el 1 de mayo con uniformes, armamento y municiones proporcionados por las SS nazis, pero con apenas 6.500 integrantes no tenía el tamaño esperado para una división de las Waffen SS (oficialmente, estas divisiones comprendían al menos de 10.000 a 12.000 hombres). Ante tal situación esta unidad fue destinada, aunque aún no estaba completa, a las operaciones antipartisanas al norte de Montenegro e igualmente contra los partisanos comunistas albaneses liderados por Enver Hoxha.",spa,test
"El 3 de noviembre de 2003, ""Slow"" fue lanzado en el Reino Unido. La canción se convirtió en séptimo número uno de Minogue solo cuando debutó en el primer lugar en la lista de sencillos, y pasó un total de diez semanas en los primeros setenta y cinco. Sin embargo, a pesar de ""Slow"" se convirtió en número uno en el Reino Unido, que sólo se venden 43.000 copias, su más bajo número de ventas del Reino Unido un único y hasta la fecha es uno de los más bajos de ventas número uno de singles en la historia de listas del Reino Unido; en segundo lugar, George Michaels en el puesto número 1 con ""Faith"".",spa,train
"2014 : L'Annexion de l'Occitanie par Groland (Journal du FIFIGROT 2014), Carnets filmés de Gérard Courant - un membre du jury d'un festival de cinéma.",fra,test
"Une autre possibilité est à l'étude. Vers 1440, Jean de Billy, seigneur de Mauregard (Seine-et-Marne) et de Roissy en partie épouse Marguerite d’Orgemont. Cette femme est la petite-fille de Jeanne Gentien dit « La Gentienne » et de Arnold Boucher. Nicole Hennequin, épouse de Jean-Jacques de Mesmes, seigneur de Roissy et Jeanne Hennequin épouse de son fils Henri sont issues également de cette branche,.",fra,train
"Mark Rudd (born 1947, class of 1965), activist who led student war protests at CHS and later at Columbia University, and went on to help found The Weathermen.",eng,test
"In late spring to midsummer, white flowers are produced that are 2 mm (0.079 inches) in diameter with reflexed petals that are ovate-lanceolate in shape and 1.5–2 cm (5⁄8–3⁄4 inch) long. Inflorescences are made up of compound terminal cymes, with large showy white bracts that resemble petals. The bracts are broadly ovate and 0.8 to 1.2 cm (5⁄16 to 1⁄2 inch) long and 0.5 to 1.1 cm (3⁄16 to 7⁄16 inch) wide, with 7 parallel running veins. The lower nodes on the stem have greatly reduced rudimentary leaves. The calyx tube is obovate in shape and 1 mm long, covered with densely pubescent hairs along with grayish white appressed trichomes. Stamens are very short, being 1 mm long. The anthers are yellowish white in color, narrowly ovoid in shape. The styles are 1 mm long and glabrous. Plants are for the most part self-sterile and dependent on pollinators for sexual reproduction. Pollinators include bumblebees, solitary bees, beeflies, and syrphid flies. The fruits look like berries but are drupes.",eng,train
"The artificial market however is rarely advocated as the only element for the allocation of goods and services by its proponents, as most also support a form of directly democratic planning for non-commercial goods and vital resources, and in some cases regulation of the artificial market through planning also. In the ID's system of allocation of resources, ""the artificial market complements the envisaged direct democratic planning mechanism in the allocation of all goods and services on the basis of the crucial distinction introduced in this model between basic and nonbasic goods and services"".",eng,train
"While in Lebanon Haddad realized that he was a nominal Christian who ""did not really live according to what he knew were the norms of his faith."" He then decided that whenever the chance came he would try his best to live according to his idea of Christian standards for one year. He tried to do so while he was a student at Columbia University. During that time, one of his American Christian friends converted to Islam. Haddad recalls that this event had a significant impact on him and made him feel envious: “Here was an American embracing the religion of my people - the Arabs - and the religion I felt attached to.” During a year he spent in Paris on a scholarship, Haddad bought a complete set of tapes of the recitation of the Quran. Upon returning to New York, he heard the tapes and paid special attention to the passages that concerned Christians. He recalls that he felt the words of the Quran were those of God but also ""squirmed"" at some verses that threatened Christians. He read many other books about Islam and eventually became dissatisfied with the Christian way of worship. In 1991, he went to a Muslim student group at Columbia University and pronounced the Shahada, thereby formally converting to the Hanafi Sunni branch of Islam.",eng,train
"Johnson was born in Cleveland, Ohio, on July 8, 1906, the son of a Cleveland lawyer, Homer H. Johnson. He was descended from the Jansen family of New Amsterdam, and included among his ancestors the Huguenot Jacques Cortelyou, who laid out the first town plan of New Amsterdam for Peter Stuyvesant. He attended the Hackley School, in Tarrytown, New York, and then studied as an undergraduate at Harvard University where he focused on learning Greek, philology, history and philosophy, particularly the work of the Pre-Socratic philosophers. Upon completing his studies in 1927, he made a series of trips to Europe, visiting the landmarks of classical and Gothic architecture, and joined Henry-Russell Hitchcock, a prominent architectural historian, who was introducing Americans to the work of Le Corbusier, Walter Gropius, and other modernists. In 1928 he met German architect Ludwig Mies van der Rohe, who was at the time designing the German Pavilion for the 1929 Barcelona International Exposition. The meeting formed the basis for a lifelong relationship of both collaboration and competition",eng,train
"La popularité de la commedia dell’arte, en Italie comme à l’étranger, fut extraordinaire. Au XVIIe siècle où la commedia dell’arte était plus brillante que jamais en Italie, les gouvernements d’Espagne et de France cherchèrent à censurer et à réglementer cette forme théâtrale. En France le Recueil de Gherardi constitue le témoignage le plus intéressant sur ce que fut ce théâtre. Gherardi était l’Arlequin de la troupe autorisée et privilégiée par Louis XIV. Quelques grands acteurs, tels que Fiorelli dit Scaramouche et l’Arlequin Dominique Biancolelli, la soutenaient par leur talent. En Angleterre, l’influence de la commedia dell’arte forgea les caractères des marionnettes de Punch, mélange d’Arlequin autoritaire et de Polichinelle, et sa femme Judy.",fra,train
"Il est facile (voir section « Exemples » ci-dessus) d'exhiber un homéomorphisme lisse qui n'est pas un difféomorphisme, mais plus difficile de trouver des variétés lisses qui sont homéomorphes sans être difféomorphes. Il en existe seulement en dimension supérieure ou égale à 4.",fra,train
"El gobernador Pedro Menéndez de Avilés había fundado San Agustín en 1565 en respuesta a la fundación el año anterior de Fort Caroline por los franceses al mando de René Goulaine de Laudonnière, en lo que hoy es Jacksonville (Florida). Menéndez arrasó y quemó Fort Caroline y desalojó a los franceses de la Florida. En 1566 los españoles centraron sus esfuerzos de nuevo en la colonización de Santa Elena (situada en la actualidad en Parris Island, Carolina del Sur) , un asentamiento costero fundado en 1566 por los jesuítas.",spa,test
"Vande Winkel, Roel: The Auxiliary Cruiser Thor's Death and Transfiguration. A Case Study in Nazi Wartime Newsreel Propaganda. In: Historical Journal of Film, Radio and Television, Jg. 23, 2003, Nº 3, pp. 211–229.",spa,train
"He was a member of the Greek U-21 team that participated in the 2009 Mediterranean Games and he played in the matches against Syria, Italy and Turkey.",eng,test
Giorgos Katsikas (Greek: Γιώργος Κατσικάς; born 14 June 1990) is a Greek professional footballer who plays as a central defender for Romanian club Dinamo București.,eng,test
"L'Art de Performance Civique comprend les projets réalisés in situ sur des périodes allant de plusieurs mois à plusieurs années. Il inclut recherche, installation, peinture, performance, vidéo expérimentale, film documentaire, et modèles architecturaux. Il analyse les effets sur les individus, communautés, villes et paysages de situations arbitraires et de domination. L'Art de Performance Civique expose l'État d'Urgence qui imprègne tous les aspects de l'expérience de populations déplacées, que ce déplacement soit physique (immigrés), social (quartiers-ghettos) ou politique (guerre, occupation). Il est inter-disciplinaire, référant tant à la philosophie, l'histoire, l'anthropologie et les sciences politiques qu'aux médias, théorie culturelle, trauma et mémoire. Il a trois principaux objectifs: rendre visibles des histoires qui ont été effacées et les activer comme site de performance, produire une documentation visuelle critique, et créer des espaces de dialogue inter-communautaire.",fra,test
"O partido federalista do Rio Grande do Sul (1892 - 1928), Cadernos de História, Memorial do Rio Grande do Sul, Nº 13, Sérgio da Costa Franco. (en portugués) PDF",spa,train
"Sakanagi es una niña de primaria bastante madura para su edad. Es fría y calculadora, e increíblemente fuerte para combatir con otros hasta la muerte. En un principio, ella es una de las subordinadas de Ruler, admirándola como a una princesa, pero después de que Nemurin le dijera en sueños que cualquier niña puede ser una princesa, ella planea un motín en contra de Ruler para eliminarla y así ella quedar a cargo, aunque en realidad lo lamenta y a menudo se pregunta cómo haría las cosas Ruler. Al transformarse su aspecto es de una chica mayor, de cabello rosado y con audífonos grandes, su traje es parecido a un bañador. Su habilidad es transformarse y transformar todo en agua, pudiendo evitar ataques y atravesar cualquier cosa sin embargo es vulnerable a la luz y el sonido por lo que una fuerte ráfaga la aturdiría reingresando a la normalidad. Aparentemente es una sociopata que no distingue bien entre el bien y el mal, matando a otras Chicas Mágicas sin dudar o incluso sentir remordimiento alguno, sin embargo, parece haberse sentido un poco afectada por la muerte de Tama. Ella es la décimo cuarta y última Chica Mágica en morir al ser asesinada por Ripple como venganza de Top Speed.",spa,test
"Après des débuts dès l'enfance au théâtre au sein de troupes itinérantes, Clarence Burton contribue au cinéma à cent-soixante-cinq films américains (principalement muets), les dix-huit premiers étant des courts métrages sortis en 1913 — dont Le Loup-garou d'Henry MacRae, avec Phyllis Gordon et Lule Warrenton.",fra,test
"According to Takis Fotopoulos, an artificial market ""secures real freedom of choice, without incurring the adverse effects associated with real markets"".",eng,test
